sender,receiver,count,total,avg,velocity,unique_devices,last_tx
A839,A493,1,83998,83998,1,1,8333
A839,A1842,1,6.18074e+006,6.18074e+006,1,1,21264
A839,A1372,1,84187,84187,1,1,12306
A839,A1928,1,83886,83886,1,1,27888
A2410,A1308,1,29013,29013,1,1,32552
A2410,A869,1,29227,29227,1,1,25084
A2410,A2245,1,29422,29422,1,1,10942
A1272,A1228,1,4.21279e+006,4.21279e+006,1,1,27585
A1272,A1437,1,59292,59292,1,1,25073
A1272,A2323,1,8.13037e+006,8.13037e+006,1,1,13638
A1272,A1127,1,59347,59347,1,1,13738
A1272,A756,1,2.78152e+006,2.78152e+006,1,1,13640
A1272,A2062,1,59303,59303,1,1,33918
A1272,A207,1,4.30467e+006,4.30467e+006,1,1,13639
A1272,A46,1,6.43973e+006,6.43973e+006,1,1,13641
A1119,A1945,1,3508,3508,1,1,22871
A1119,A554,1,3438,3438,1,1,20923
A1119,A543,1,3649,3649,1,1,25541
A1119,A1107,1,3542,3542,1,1,8343
A654,A2290,1,1371,1371,1,1,39961
A654,A44,1,1102,1102,1,1,39960
A654,A1422,1,1322,1322,1,1,39959
A654,A499,1,863,863,1,1,39958
A654,A301,1,1693,1693,1,1,39956
A654,A2459,1,1086,1086,1,1,39955
A654,A815,1,18860,18860,1,1,11597
A654,A2350,1,18669,18669,1,1,8403
A654,A153,1,1333,1333,1,1,39957
A654,A844,1,9.47203e+006,9.47203e+006,1,1,10961
A654,A710,1,18798,18798,1,1,18739
A654,A1286,1,1.02835e+006,1.02835e+006,1,1,22480
A654,A1070,1,5000,5000,1,1,38277
A654,A2200,1,18756,18756,1,1,34660
A654,A196,1,18645,18645,1,1,38517
A654,A2389,1,1754,1754,1,1,39953
A654,A1891,1,1418,1418,1,1,39954
A2059,A1496,1,34515,34515,1,1,35733
A2059,A1094,1,35207,35207,1,1,20650
A562,A495,1,935,935,1,1,33075
A562,A1419,1,1285,1285,1,1,26036
A562,A1568,1,2.23392e+006,2.23392e+006,1,1,1563
A906,A1379,1,61223,61223,1,1,38356
A906,A472,1,1.21456e+006,1.21456e+006,1,1,20019
A906,A992,1,60377,60377,1,1,8679
A2229,A217,1,68667,68667,1,1,29284
A2229,A1908,1,472567,472567,1,1,12398
A2229,A172,1,68592,68592,1,1,8405
A2048,A1748,1,46278,46278,1,1,36967
A2048,A1632,1,3.6574e+006,3.6574e+006,1,1,36079
A2048,A1310,1,46449,46449,1,1,8455
A748,A420,1,83020,83020,1,1,9819
A834,A1258,1,5000,5000,1,1,48856
A834,A2159,1,3.53277e+006,3.53277e+006,1,1,32518
A834,A850,1,1668,1668,1,1,6172
A834,A2164,1,1516,1516,1,1,6171
A834,A576,1,510,510,1,1,6168
A834,A1672,1,1663,1663,1,1,6169
A834,A1424,1,83970,83970,1,1,5933
A834,A295,1,1197,1197,1,1,6170
A557,A1352,1,30365,30365,1,1,26073
A557,A1141,1,30357,30357,1,1,24107
A557,A1916,1,30495,30495,1,1,12625
A557,A1224,1,1166,1166,1,1,10559
A1946,A539,1,91871,91871,1,1,28515
A1946,A945,1,91738,91738,1,1,39229
A1946,A356,1,4.23058e+006,4.23058e+006,1,1,8464
A1382,A1851,1,69859,69859,1,1,34840
A1382,A356,1,4.04976e+006,4.04976e+006,1,1,8467
A1382,A1928,1,70202,70202,1,1,23931
A1382,A2312,1,69928,69928,1,1,28352
A1382,A1229,1,1.40058e+006,1.40058e+006,1,1,30919
A1143,A563,1,95361,95361,1,1,26745
A1143,A337,1,95750,95750,1,1,12772
A1143,A1916,1,95727,95727,1,1,36047
A1143,A138,1,7.31985e+006,7.31985e+006,1,1,8519
A956,A1514,1,5.67187e+006,5.67187e+006,1,1,14694
A604,A1799,1,39890,39890,1,1,14464
A604,A46,1,6.23885e+006,6.23885e+006,1,1,8531
A604,A1664,1,39816,39816,1,1,9690
A604,A1014,1,40088,40088,1,1,11652
A604,A2006,1,39630,39630,1,1,16488
A604,A1975,1,40135,40135,1,1,13022
A586,A1860,1,78181,78181,1,1,38149
A586,A1696,1,2.0861e+006,2.0861e+006,1,1,28445
A586,A1453,1,77578,77578,1,1,24419
A586,A583,1,77897,77897,1,1,4295
A462,A866,1,87757,87757,1,1,32320
A462,A2149,1,87661,87661,1,1,8540
A462,A1526,1,87389,87389,1,1,11785
A462,A1430,1,87795,87795,1,1,12360
A462,A32,1,88289,88289,1,1,21154
A773,A897,1,63347,63347,1,1,36438
A773,A1032,1,7.19382e+006,7.19382e+006,1,1,39210
A773,A1945,1,63533,63533,1,1,8548
A218,A29,1,72979,72979,1,1,19703
A218,A506,1,73160,73160,1,1,17312
A218,A455,1,873,873,1,1,5923
A23,A1822,1,8297,8297,1,1,27620
A23,A2057,1,6.48222e+006,6.48222e+006,1,1,13547
A1966,A1860,1,82830,82830,1,1,3986
A1966,A494,1,5000,5000,1,1,47423
A1966,A85,1,83234,83234,1,1,9054
A1966,A896,1,82871,82871,1,1,14455
A1966,A1015,1,82441,82441,1,1,37400
A2484,A785,1,98724,98724,1,1,37740
A2484,A921,1,98368,98368,1,1,8574
A2484,A1277,1,1.97242e+006,1.97242e+006,1,1,15176
A2484,A954,1,1000,1000,1,1,15596
A2484,A200,1,98574,98574,1,1,22448
A63,A2306,1,1631,1631,1,1,24089
A63,A1047,1,635,635,1,1,24088
A63,A1536,1,549,549,1,1,24079
A63,A703,1,1762,1762,1,1,24078
A63,A1744,1,1388,1388,1,1,24082
A63,A1418,1,1808,1808,1,1,24081
A63,A387,1,1017,1017,1,1,24083
A63,A2355,1,1148,1148,1,1,24087
A63,A999,1,1854,1854,1,1,24080
A63,A1392,1,979,979,1,1,24084
A63,A2488,1,1007,1007,1,1,34669
A63,A2293,1,67634,67634,1,1,3111
A63,A816,1,749,749,1,1,24085
A63,A331,1,1021,1021,1,1,24086
A1887,A476,1,40767,40767,1,1,26043
A1887,A317,1,40543,40543,1,1,17863
A1887,A1681,1,7.58863e+006,7.58863e+006,1,1,7922
A1813,A2073,1,97182,97182,1,1,35919
A1813,A616,1,97719,97719,1,1,8688
A1813,A1928,1,97415,97415,1,1,32835
A1813,A554,1,97429,97429,1,1,24185
A1813,A679,1,97037,97037,1,1,26595
A2365,A1507,1,20083,20083,1,1,18804
A2365,A1768,1,20095,20095,1,1,30872
A2365,A1444,1,1041,1041,1,1,26497
A2365,A419,1,19800,19800,1,1,5890
A1880,A1392,1,35253,35253,1,1,33095
A1880,A586,1,35354,35354,1,1,45
A1880,A902,1,1.10767e+006,1.10767e+006,1,1,4769
A1880,A1129,1,35401,35401,1,1,4713
A1880,A821,1,35340,35340,1,1,15454
A1031,A751,1,1000,1000,1,1,33609
A1031,A984,1,58622,58622,1,1,38983
A1031,A1403,1,4.49994e+006,4.49994e+006,1,1,8592
A1783,A1047,1,76463,76463,1,1,24369
A1783,A875,1,3.89545e+006,3.89545e+006,1,1,8681
A1783,A1255,1,76463,76463,1,1,26462
A1783,A2034,1,76475,76475,1,1,11477
A1783,A2299,1,91815,91815,1,1,10325
A1783,A745,1,5.85423e+006,5.85423e+006,1,1,10322
A1783,A1983,1,76441,76441,1,1,15938
A1783,A1831,1,7.14566e+006,7.14566e+006,1,1,10323
A1783,A890,1,76337,76337,1,1,20179
A1783,A2033,1,498115,498115,1,1,10324
A2183,A1403,1,8.67388e+006,8.67388e+006,1,1,8591
A2183,A1777,1,60036,60036,1,1,3814
A2183,A1198,1,59931,59931,1,1,3485
A710,A2035,1,865,865,1,1,38236
A710,A2310,1,22615,22615,1,1,6020
A710,A1754,1,21843,21843,1,1,34378
A710,A2273,1,22481,22481,1,1,1477
A710,A1838,1,22320,22320,1,1,22011
A2244,A1949,1,9793,9793,1,1,33186
A2244,A1193,1,6.92675e+006,6.92675e+006,1,1,22833
A2244,A1742,1,1783,1783,1,1,12579
A2244,A343,1,1187,1187,1,1,10756
A2358,A1449,1,95140,95140,1,1,40138
A2358,A704,1,94197,94197,1,1,9950
A2358,A2032,1,3.0089e+006,3.0089e+006,1,1,13728
A2358,A688,1,94538,94538,1,1,27570
A2358,A556,1,803,803,1,1,37419
A2358,A616,1,1000,1000,1,1,39325
A2358,A797,1,94563,94563,1,1,246
A2358,A82,1,1000,1000,1,1,12241
A2358,A389,1,94843,94843,1,1,19957
A2358,A1463,1,94816,94816,1,1,33324
A2358,A1548,1,94581,94581,1,1,27682
A672,A67,1,1000,1000,1,1,30432
A672,A305,1,997,997,1,1,19232
A672,A2353,1,99213,99213,1,1,18957
A672,A1874,1,99705,99705,1,1,11878
A1801,A2158,1,12695,12695,1,1,38684
A1801,A541,1,12480,12480,1,1,29777
A1801,A1065,1,12663,12663,1,1,29454
A1801,A638,1,12886,12886,1,1,29029
A1801,A1084,1,12448,12448,1,1,6800
A1801,A127,1,1221,1221,1,1,19301
A1801,A2161,1,12619,12619,1,1,28890
A1801,A2278,1,12793,12793,1,1,24326
A1924,A509,1,90711,90711,1,1,21316
A1924,A100,1,90434,90434,1,1,8718
A369,A2265,1,840052,840052,1,1,8750
A770,A564,1,28426,28426,1,1,35920
A770,A2212,1,28163,28163,1,1,22454
A770,A115,1,27476,27476,1,1,31964
A770,A1810,1,28230,28230,1,1,1893
A770,A2282,1,6.19689e+006,6.19689e+006,1,1,15647
A770,A2349,1,1221,1221,1,1,19303
A770,A1998,1,1014,1014,1,1,5872
A1046,A829,1,20028,20028,1,1,27465
A1046,A1856,1,20134,20134,1,1,8752
A1332,A487,1,20623,20623,1,1,38909
A1332,A437,1,20772,20772,1,1,14188
A1332,A1135,1,4.38142e+006,4.38142e+006,1,1,1933
A1262,A449,1,1000,1000,1,1,31159
A1262,A815,1,4527,4527,1,1,33288
A1262,A837,1,8.51e+006,8.51e+006,1,1,11931
A1734,A1450,1,31377,31377,1,1,28308
A1734,A2022,1,31312,31312,1,1,22133
A1734,A688,1,31400,31400,1,1,8768
A1734,A214,1,31626,31626,1,1,18186
A1734,A1001,1,31436,31436,1,1,21663
A1734,A2172,1,31212,31212,1,1,21838
A2245,A110,1,8.91256e+006,8.91256e+006,1,1,32690
A2245,A2320,1,44499,44499,1,1,8853
A2245,A1607,1,45061,45061,1,1,5000
A682,A1804,1,82180,82180,1,1,37476
A682,A2028,1,82532,82532,1,1,20942
A682,A2332,1,82524,82524,1,1,7072
A682,A2205,1,82416,82416,1,1,13756
A682,A1321,1,82388,82388,1,1,17204
A682,A1638,1,82483,82483,1,1,19411
A1895,A1595,1,49120,49120,1,1,31922
A1895,A114,1,49006,49006,1,1,22610
A1895,A2267,1,48807,48807,1,1,8771
A158,A70,1,53037,53037,1,1,20818
A158,A1562,1,53276,53276,1,1,13636
A451,A1017,1,21852,21852,1,1,8779
A1618,A2477,1,1.14095e+006,1.14095e+006,1,1,35215
A1618,A2255,1,71459,71459,1,1,8788
A1618,A2483,1,71241,71241,1,1,10343
A1618,A1298,1,71553,71553,1,1,19618
A1618,A1193,1,71356,71356,1,1,17253
A603,A134,1,77973,77973,1,1,31777
A603,A1843,1,78010,78010,1,1,8816
A1338,A1735,1,1000,1000,1,1,25832
A1338,A393,1,974600,974600,1,1,17800
A1338,A2150,1,1075,1075,1,1,10228
A1338,A1168,1,48980,48980,1,1,8852
A428,A1236,1,54515,54515,1,1,25442
A428,A855,1,54203,54203,1,1,20362
A622,A1749,1,72340,72340,1,1,8882
A622,A1164,1,1000,1000,1,1,23604
A622,A266,1,72094,72094,1,1,10450
A622,A2346,1,72353,72353,1,1,26874
A622,A682,1,72003,72003,1,1,17417
A1377,A1596,1,78932,78932,1,1,39288
A1377,A653,1,78933,78933,1,1,8949
A1756,A2018,1,12525,12525,1,1,8950
A1756,A1011,1,12764,12764,1,1,19783
A1756,A285,1,12209,12209,1,1,13342
A1756,A1356,1,12412,12412,1,1,29206
A1756,A28,1,1000,1000,1,1,18688
A1065,A1283,1,85116,85116,1,1,37968
A1065,A645,1,84959,84959,1,1,8967
A1065,A50,1,84327,84327,1,1,12590
A1065,A840,1,84527,84527,1,1,23500
A1065,A1833,1,2.29098e+006,2.29098e+006,1,1,36688
A1247,A1032,1,1000,1000,1,1,34278
A1247,A1410,1,47238,47238,1,1,15844
A2053,A1725,1,28350,28350,1,1,39976
A2053,A494,1,28392,28392,1,1,36498
A2053,A827,1,27996,27996,1,1,9004
A1085,A395,1,85693,85693,1,1,35247
A1085,A1230,1,85836,85836,1,1,9024
A1085,A1687,1,85897,85897,1,1,31069
A1085,A1759,1,85810,85810,1,1,10442
A1085,A901,1,85731,85731,1,1,26789
A2258,A319,1,93617,93617,1,1,31117
A2258,A1812,1,93765,93765,1,1,25299
A2258,A1675,1,93674,93674,1,1,19934
A972,A119,1,19418,19418,1,1,13878
A1566,A1564,1,40700,40700,1,1,16345
A1566,A1347,1,41087,41087,1,1,11463
A1793,A119,1,96849,96849,1,1,19153
A1793,A2290,1,96409,96409,1,1,2677
A1793,A1099,1,96634,96634,1,1,2028
A1421,A2407,1,81882,81882,1,1,34347
A1421,A577,1,5.36073e+006,5.36073e+006,1,1,1786
A1421,A537,1,82035,82035,1,1,22970
A1421,A2104,1,6.73346e+006,6.73346e+006,1,1,19041
A1421,A1859,1,2.57534e+006,2.57534e+006,1,1,19299
A2035,A432,1,865,865,1,1,38237
A2035,A212,1,29028,29028,1,1,36437
A2035,A2377,1,28544,28544,1,1,9042
A2058,A1739,1,43386,43386,1,1,36020
A2058,A244,1,43375,43375,1,1,33779
A2058,A1377,1,606,606,1,1,12093
A2058,A713,1,1.75863e+006,1.75863e+006,1,1,31637
A2058,A2455,1,689,689,1,1,12095
A2058,A194,1,1243,1243,1,1,12094
A2058,A1838,1,636,636,1,1,12092
A2058,A1362,1,6.30874e+006,6.30874e+006,1,1,26703
A2058,A1836,1,1430,1430,1,1,12096
A2058,A504,1,1380,1380,1,1,12259
A2058,A1103,1,1465,1465,1,1,12097
A2058,A768,1,43586,43586,1,1,27747
A2058,A1910,1,663443,663443,1,1,21650
A942,A1820,1,87694,87694,1,1,18880
A942,A1034,1,87791,87791,1,1,17462
A942,A1136,1,5000,5000,1,1,38504
A942,A1971,1,87774,87774,1,1,12935
A2497,A89,1,9140,9140,1,1,30173
A2497,A2468,1,4.83961e+006,4.83961e+006,1,1,38825
A2497,A2421,1,9134,9134,1,1,18308
A2497,A1864,1,1000,1000,1,1,3413
A1650,A605,1,57713,57713,1,1,12954
A1650,A565,1,57754,57754,1,1,10863
A2190,A1685,1,1431,1431,1,1,28970
A2190,A322,1,67161,67161,1,1,16659
A2190,A523,1,1849,1849,1,1,28968
A2190,A1906,1,67501,67501,1,1,9075
A2190,A310,1,67405,67405,1,1,15138
A2190,A869,1,1023,1023,1,1,28965
A2190,A903,1,1609,1609,1,1,28969
A2190,A259,1,1803,1803,1,1,28962
A2190,A161,1,4.23908e+006,4.23908e+006,1,1,11988
A2190,A1007,1,1868,1868,1,1,28963
A2190,A1671,1,1254,1254,1,1,28964
A2190,A1153,1,1379,1379,1,1,28967
A2190,A1514,1,1935,1935,1,1,28966
A1447,A2121,1,51658,51658,1,1,30801
A1447,A2109,1,8.11604e+006,8.11604e+006,1,1,24832
A1447,A723,1,51272,51272,1,1,9081
A2139,A2472,1,2.92448e+006,2.92448e+006,1,1,11367
A2139,A1961,1,1.81756e+006,1.81756e+006,1,1,9084
A1981,A34,1,1.97014e+006,1.97014e+006,1,1,31278
A1981,A2402,1,98743,98743,1,1,9089
A561,A1556,1,1.00504e+006,1.00504e+006,1,1,23175
A561,A1029,1,50237,50237,1,1,10290
A561,A1058,1,50444,50444,1,1,9112
A2237,A690,1,24330,24330,1,1,28875
A2237,A735,1,23792,23792,1,1,32539
A2237,A613,1,23745,23745,1,1,13791
A949,A15,1,3.02806e+006,3.02806e+006,1,1,16607
A949,A202,1,36838,36838,1,1,9127
A1922,A472,1,49456,49456,1,1,28247
A1922,A1752,1,49209,49209,1,1,38886
A1922,A1361,1,48994,48994,1,1,25187
A1922,A175,1,6.05882e+006,6.05882e+006,1,1,9148
A2078,A901,1,5.43166e+006,5.43166e+006,1,1,36703
A2078,A1642,1,62084,62084,1,1,30587
A2078,A1781,1,62054,62054,1,1,9459
A1516,A1939,1,40579,40579,1,1,38937
A1516,A811,1,2.27641e+006,2.27641e+006,1,1,27947
A1516,A857,1,1.05874e+006,1.05874e+006,1,1,26636
A1516,A1642,1,40654,40654,1,1,14131
A2202,A1151,1,27875,27875,1,1,35830
A2202,A2442,1,28222,28222,1,1,30090
A2202,A2018,1,1077,1077,1,1,595
A2202,A882,1,27792,27792,1,1,36076
A2202,A1321,1,7.67323e+006,7.67323e+006,1,1,16940
A2202,A2108,1,28225,28225,1,1,19709
A2202,A2153,1,28207,28207,1,1,27230
A651,A1987,1,1554,1554,1,1,31927
A651,A1999,1,22109,22109,1,1,22720
A651,A1459,1,21860,21860,1,1,22699
A651,A94,1,4.17788e+006,4.17788e+006,1,1,19288
A651,A133,1,1000,1000,1,1,13837
A651,A175,1,9.91298e+006,9.91298e+006,1,1,9150
A651,A2153,1,22295,22295,1,1,16907
A458,A1665,1,1.248e+006,1.248e+006,1,1,31284
A458,A635,1,48626,48626,1,1,25464
A458,A693,1,48626,48626,1,1,7120
A1015,A1364,1,56187,56187,1,1,36367
A1015,A1458,1,55933,55933,1,1,19181
A1015,A175,1,1.37598e+006,1.37598e+006,1,1,9151
A1671,A2348,1,89828,89828,1,1,18452
A1671,A522,1,89843,89843,1,1,14699
A1671,A22,1,90120,90120,1,1,9159
A1771,A269,1,35177,35177,1,1,28490
A1771,A1419,1,35058,35058,1,1,21557
A1771,A973,1,34867,34867,1,1,16734
A1771,A2021,1,34833,34833,1,1,6445
A1761,A114,1,80957,80957,1,1,19293
A1761,A131,1,80578,80578,1,1,16582
A1761,A865,1,80955,80955,1,1,9168
A2369,A560,1,35654,35654,1,1,39787
A2369,A1179,1,35656,35656,1,1,9178
A598,A536,1,2.383e+006,2.383e+006,1,1,31586
A598,A996,1,51680,51680,1,1,21004
A598,A475,1,1.8863e+006,1.8863e+006,1,1,36452
A598,A847,1,51784,51784,1,1,9210
A589,A268,1,92064,92064,1,1,38330
A589,A831,1,1.38749e+006,1.38749e+006,1,1,27944
A589,A2473,1,91938,91938,1,1,13973
A589,A1063,1,91856,91856,1,1,35528
A589,A801,1,91912,91912,1,1,20197
A589,A1918,1,91856,91856,1,1,22359
A589,A1800,1,91749,91749,1,1,22016
A168,A875,1,48422,48422,1,1,36514
A168,A1792,1,8.1296e+006,8.1296e+006,1,1,16996
A168,A1498,1,48209,48209,1,1,3467
A168,A1563,1,48609,48609,1,1,7522
A168,A1008,1,48245,48245,1,1,7633
A168,A1862,1,48304,48304,1,1,13442
A405,A762,1,1.73566e+006,1.73566e+006,1,1,31727
A405,A1114,1,86782,86782,1,1,9238
A405,A1751,1,86930,86930,1,1,24223
A405,A1956,1,86605,86605,1,1,25864
A405,A2329,1,5000,5000,1,1,36247
A1824,A1946,1,62464,62464,1,1,35228
A1824,A2147,1,2.90219e+006,2.90219e+006,1,1,27166
A1824,A1594,1,62627,62627,1,1,10969
A1824,A1987,1,62466,62466,1,1,4092
A1824,A439,1,1.24598e+006,1.24598e+006,1,1,29291
A1824,A506,1,62078,62078,1,1,4439
A1824,A125,1,62387,62387,1,1,7755
A1824,A49,1,62137,62137,1,1,15256
A1824,A1144,1,62222,62222,1,1,9364
A2293,A1441,1,9.66886e+006,9.66886e+006,1,1,31598
A2293,A435,1,1000,1000,1,1,12847
A2293,A886,1,3.94106e+006,3.94106e+006,1,1,31595
A2293,A2105,1,3.3727e+006,3.3727e+006,1,1,31596
A2293,A2095,1,3.6599e+006,3.6599e+006,1,1,31597
A1202,A2337,1,50208,50208,1,1,32238
A1202,A2445,1,49425,49425,1,1,31801
A1202,A987,1,49948,49948,1,1,31199
A1202,A2150,1,1619,1619,1,1,28766
A1202,A943,1,1914,1914,1,1,28759
A1202,A102,1,50151,50151,1,1,14445
A1202,A1469,1,49638,49638,1,1,514
A1202,A1850,1,1172,1172,1,1,28760
A1202,A1362,1,1241,1241,1,1,28761
A1202,A2280,1,890,890,1,1,28763
A1202,A1611,1,534,534,1,1,28762
A1202,A826,1,735047,735047,1,1,915
A1202,A740,1,1355,1355,1,1,28764
A1202,A1527,1,898,898,1,1,28765
A104,A1824,1,3.43897e+006,3.43897e+006,1,1,28448
A104,A1525,1,59315,59315,1,1,16061
A104,A293,1,59877,59877,1,1,13051
A768,A1940,1,14491,14491,1,1,35674
A768,A1726,1,1000,1000,1,1,28158
A768,A1029,1,4.56252e+006,4.56252e+006,1,1,9257
A804,A741,1,42988,42988,1,1,34142
A804,A1685,1,43165,43165,1,1,33171
A804,A1725,1,6.799e+006,6.799e+006,1,1,31894
A804,A8,1,3.1309e+006,3.1309e+006,1,1,30943
A804,A846,1,42904,42904,1,1,35985
A804,A1004,1,42851,42851,1,1,9271
A804,A51,1,43006,43006,1,1,14613
A804,A774,1,42941,42941,1,1,21624
A804,A1732,1,43474,43474,1,1,26831
A1320,A1091,1,94353,94353,1,1,38003
A1320,A215,1,94277,94277,1,1,30526
A1320,A1646,1,2.48873e+006,2.48873e+006,1,1,649
A904,A1001,1,1000,1000,1,1,11496
A904,A2458,1,15131,15131,1,1,14779
A904,A980,1,14837,14837,1,1,39114
A904,A519,1,2.85584e+006,2.85584e+006,1,1,19109
A904,A367,1,15058,15058,1,1,25488
A948,A366,1,6147,6147,1,1,39865
A948,A1683,1,5685,5685,1,1,9285
A948,A2410,1,6000,6000,1,1,18728
A948,A13,1,6235,6235,1,1,16108
A948,A2051,1,6169,6169,1,1,39413
A992,A431,1,92816,92816,1,1,25945
A992,A1886,1,92875,92875,1,1,21865
A992,A248,1,92291,92291,1,1,12271
A992,A1819,1,93179,93179,1,1,26344
A992,A262,1,1842,1842,1,1,15312
A992,A214,1,92923,92923,1,1,16707
A992,A76,1,92774,92774,1,1,17968
A59,A1062,1,71861,71861,1,1,38923
A59,A1588,1,71581,71581,1,1,32787
A59,A2014,1,71825,71825,1,1,19034
A59,A646,1,3.95309e+006,3.95309e+006,1,1,24034
A59,A552,1,71903,71903,1,1,20098
A59,A325,1,71786,71786,1,1,34622
A59,A1580,1,1000,1000,1,1,23363
A415,A1901,1,49273,49273,1,1,21847
A415,A965,1,49418,49418,1,1,21081
A415,A1211,1,49572,49572,1,1,8830
A868,A284,1,1000,1000,1,1,33046
A868,A2083,1,6.05185e+006,6.05185e+006,1,1,21938
A868,A300,1,20677,20677,1,1,9354
A2131,A885,1,89177,89177,1,1,22059
A2131,A2274,1,89342,89342,1,1,9357
A2131,A568,1,89236,89236,1,1,9688
A2131,A161,1,1.75122e+006,1.75122e+006,1,1,11989
A2131,A1747,1,89378,89378,1,1,15259
A245,A1480,1,69268,69268,1,1,15774
A245,A1880,1,68864,68864,1,1,9219
A245,A1150,1,2.29022e+006,2.29022e+006,1,1,3420
A245,A1879,1,7.01673e+006,7.01673e+006,1,1,3421
A245,A901,2,1.15366e+007,5.76829e+006,7.32601e-005,2,30721
A245,A2368,1,9.2738e+006,9.2738e+006,1,1,3423
A2346,A2085,1,59135,59135,1,1,31239
A2346,A1047,1,59513,59513,1,1,13371
A1448,A2065,1,830100,830100,1,1,9437
A2166,A679,1,53858,53858,1,1,13560
A2166,A2228,1,53880,53880,1,1,36812
A2166,A560,1,53925,53925,1,1,9649
A2166,A1605,1,1054,1054,1,1,9479
A939,A2467,1,44944,44944,1,1,20279
A939,A1512,1,45318,45318,1,1,9506
A1271,A117,1,17684,17684,1,1,38562
A1271,A1747,1,17318,17318,1,1,35976
A1271,A2472,1,17760,17760,1,1,4011
A2278,A1723,1,68261,68261,1,1,25076
A2278,A1662,1,68373,68373,1,1,22880
A2278,A2052,1,68230,68230,1,1,9519
A2447,A1468,1,27805,27805,1,1,36800
A2447,A459,1,1000,1000,1,1,9554
A787,A1318,1,15837,15837,1,1,38933
A787,A1483,1,9.05515e+006,9.05515e+006,1,1,3385
A466,A2243,1,8.01153e+006,8.01153e+006,1,1,19714
A466,A1265,1,56306,56306,1,1,14263
A466,A160,1,55926,55926,1,1,6610
A1162,A949,1,16542,16542,1,1,37803
A1162,A2109,1,16218,16218,1,1,33354
A1162,A2442,1,16412,16412,1,1,9568
A1162,A1385,1,7.75037e+006,7.75037e+006,1,1,21555
A1162,A2001,1,5.14134e+006,5.14134e+006,1,1,25966
A1162,A1649,1,16047,16047,1,1,22601
A1616,A1164,1,78303,78303,1,1,40168
A1616,A1284,1,997,997,1,1,19234
A1616,A307,1,78066,78066,1,1,1667
A1616,A607,1,78135,78135,1,1,2833
A1616,A903,1,78346,78346,1,1,8870
A1616,A1305,1,77836,77836,1,1,17216
A549,A2423,1,10710,10710,1,1,37123
A549,A1984,1,10676,10676,1,1,31650
A549,A2033,1,10522,10522,1,1,40099
A549,A238,1,10290,10290,1,1,9578
A549,A2031,1,1000,1000,1,1,29946
A549,A109,1,10707,10707,1,1,14375
A549,A1081,1,2.15008e+006,2.15008e+006,1,1,24721
A549,A2471,1,8.30495e+006,8.30495e+006,1,1,27361
A1469,A341,1,74232,74232,1,1,30423
A1469,A693,1,74742,74742,1,1,25976
A1929,A395,1,1000,1000,1,1,30331
A1929,A660,1,1891,1891,1,1,29204
A1929,A1808,1,56126,56126,1,1,4826
A1127,A1669,1,25369,25369,1,1,37516
A1127,A241,1,25024,25024,1,1,33004
A1127,A402,1,3.1213e+006,3.1213e+006,1,1,32519
A1127,A217,1,7.70685e+006,7.70685e+006,1,1,10887
A217,A1509,1,48722,48722,1,1,21190
A217,A399,1,6.82081e+006,6.82081e+006,1,1,14603
A217,A1358,1,68572,68572,1,1,7957
A217,A2336,1,68848,68848,1,1,4338
A1395,A2311,1,78637,78637,1,1,33717
A1395,A1451,1,78693,78693,1,1,30473
A1395,A14,1,78504,78504,1,1,34311
A1395,A1146,1,78509,78509,1,1,360
A888,A2107,1,6.87304e+006,6.87304e+006,1,1,39690
A888,A614,1,74001,74001,1,1,35498
A888,A903,1,74201,74201,1,1,22615
A888,A62,1,73942,73942,1,1,9700
A888,A626,1,74340,74340,1,1,11405
A888,A1604,1,73979,73979,1,1,18368
A888,A1110,1,74033,74033,1,1,11620
A1056,A2339,1,3.3997e+006,3.3997e+006,1,1,21223
A1056,A1213,1,5.95506e+006,5.95506e+006,1,1,21222
A1056,A1951,1,88647,88647,1,1,4950
A1056,A437,1,88511,88511,1,1,8911
A1056,A1043,1,1000,1000,1,1,19547
A1056,A88,1,8.34614e+006,8.34614e+006,1,1,21224
A1056,A1229,1,724210,724210,1,1,21221
A2453,A1903,1,51991,51991,1,1,14979
A2453,A162,1,51759,51759,1,1,28919
A2453,A1154,1,51609,51609,1,1,9743
A1943,A212,1,2.61871e+006,2.61871e+006,1,1,30329
A1943,A1575,1,6646,6646,1,1,9758
A2349,A1553,1,1221,1221,1,1,19304
A2349,A1413,1,49795,49795,1,1,9789
A2009,A1268,1,57747,57747,1,1,32828
A2009,A1351,1,57709,57709,1,1,39667
A2009,A106,1,58055,58055,1,1,25023
A2009,A877,1,138890,138890,1,1,12313
A1205,A1589,1,5646,5646,1,1,39432
A1205,A1125,1,1.86626e+006,1.86626e+006,1,1,14923
A1205,A2091,1,6032,6032,1,1,9797
A1630,A54,1,99513,99513,1,1,34644
A1630,A1021,1,538201,538201,1,1,18377
A1630,A1871,1,99479,99479,1,1,9859
A1782,A2358,1,68742,68742,1,1,16440
A803,A1554,1,26326,26326,1,1,34725
A803,A857,1,26291,26291,1,1,9331
A803,A1859,1,8.34615e+006,8.34615e+006,1,1,19303
A803,A769,1,1000,1000,1,1,2083
A201,A890,1,671060,671060,1,1,20030
A201,A129,1,33768,33768,1,1,8987
A201,A1125,1,1000,1000,1,1,545
A1028,A2174,1,38766,38766,1,1,28535
A1028,A2079,1,38889,38889,1,1,9870
