tx_id,sender,receiver,amount,timestamp,device_id,location,tx_type,status,label
8560,A844,A215,45846,34343,D108,Ladakh,transfer,success,0
8561,A1421,A2407,81882,34347,D262,London,payment,success,0
8562,A1556,A254,76830,34350,D52,Bangalore,transfer,success,0
8563,A46,A1288,40291,34358,D68,Bangalore,payment,success,0
8564,A1192,A374,1000,34362,D_SHARED_1,Dubai,transfer,success,1
8565,A374,A283,1000,34363,D_SHARED_1,Dubai,transfer,success,1
8566,A283,A2491,1000,34364,D_SHARED_1,Dubai,transfer,success,1
8567,A2491,A1192,1000,34365,D_SHARED_1,Dubai,transfer,success,1
8568,A820,A1779,48516,34372,D215,Singapore,withdrawal,success,0
8569,A710,A1754,21843,34378,D251,Singapore,transfer,success,0
8570,A751,A686,3176686,34385,D267,Singapore,transfer,failed,1
8571,A751,A835,6039899,34386,D237,Dubai,transfer,failed,1
8572,A751,A2203,5355262,34387,D294,Singapore,transfer,failed,1
8573,A751,A1505,9433800,34388,D290,Bangalore,transfer,success,1
8574,A1977,A1142,20813,34388,D98,London,withdrawal,success,0
8575,A1631,A1501,38753,34396,D24,Pakistan,transfer,success,0
8576,A2102,A1365,41422,34399,D299,Bangalore,payment,success,0
8577,A1422,A1860,34525,34407,D226,London,transfer,success,0
8578,A321,A687,40536,34409,D74,Delhi,withdrawal,success,0
8579,A862,A1073,44154,34418,D261,Mumbai,transfer,success,0
8580,A2095,A879,8011,34423,D101,Delhi,payment,success,0
8581,A2157,A947,87098,34428,D173,Bangalore,withdrawal,success,0
8582,A521,A1483,64160,34432,D185,Singapore,transfer,success,0
8583,A1400,A1020,53136,34442,D74,London,transfer,success,0
8584,A2008,A802,98749,34444,D97,Bangalore,payment,success,0
8585,A1772,A2182,17165,34445,D253,Ladakh,withdrawal,success,0
8586,A1467,A1949,42620,34450,D213,Mumbai,transfer,success,0
8587,A665,A736,74887,34454,D42,Dubai,withdrawal,success,0
8588,A1386,A1489,14605,34457,D92,Mumbai,transfer,success,0
8589,A1455,A1063,13278,34461,D135,Bangalore,payment,success,0
8590,A1690,A523,38241,34465,D83,Singapore,payment,success,0
8591,A149,A1093,42787,34467,D64,Pakistan,withdrawal,success,0
8592,A2049,A133,52876,34475,D30,Mumbai,withdrawal,success,0
8593,A412,A853,38512,34481,D100,Bangalore,payment,success,0
8594,A802,A717,69225,34490,D245,Singapore,payment,success,0
8595,A167,A851,43113,34495,D191,Delhi,withdrawal,success,0
8596,A2305,A772,98006,34502,D75,Delhi,payment,success,0
8597,A1014,A721,26717,34504,D243,Mumbai,withdrawal,success,0
8598,A1396,A1387,2309414,34513,D233,Ladakh,transfer,success,1
8599,A663,A1561,1285,34520,D94,Dubai,transfer,success,0
8600,A2188,A1776,46107,34530,D251,Delhi,withdrawal,success,0
8601,A1789,A2030,5000,44536,D292,Singapore,transfer,success,1
8602,A2486,A2320,30822,34543,D115,Singapore,withdrawal,success,0
8603,A2328,A1190,34829,34545,D84,Pakistan,payment,success,0
8604,A342,A582,4849936,34552,D47,London,transfer,success,1
8605,A2026,A1339,57208,34558,D201,Singapore,payment,success,0
8606,A831,A680,9143,34562,D91,Ladakh,transfer,success,0
8607,A2430,A2477,16259,34565,D28,Ladakh,withdrawal,success,0
8608,A1101,A871,49970,34571,D232,Mumbai,transfer,success,0
8609,A275,A244,51295,34578,D285,Pakistan,transfer,success,0
8610,A1037,A1891,28637,34583,D58,Singapore,withdrawal,success,0
8611,A1189,A824,51507,34590,D268,Delhi,payment,success,0
8612,A840,A226,65048,34592,D77,Singapore,payment,success,0
8613,A170,A2283,87977,34598,D27,Dubai,withdrawal,success,0
8614,A2490,A775,75607,34605,D216,Pakistan,withdrawal,success,0
8615,A660,A772,90282,34610,D129,Bangalore,transfer,success,0
8616,A2246,A1775,6598,34612,D218,Bangalore,withdrawal,success,0
8617,A196,A2353,1054,34621,D_SHARED_3,Dubai,transfer,success,1
8618,A2353,A2396,1054,34622,D_SHARED_1,Dubai,transfer,success,1
8619,A2396,A473,1054,34623,D_SHARED_3,Dubai,transfer,success,1
8620,A473,A1299,1054,34624,D_SHARED_1,Dubai,transfer,success,1
8621,A1299,A196,1054,34625,D_SHARED_3,Dubai,transfer,success,1
8622,A59,A325,71786,34622,D96,Ladakh,withdrawal,success,0
8623,A2464,A1645,43586,34627,D12,Dubai,payment,success,0
8624,A704,A1688,1355440,34632,D11,Delhi,transfer,success,1
8625,A898,A2355,2991572,34640,D147,London,transfer,success,1
8626,A1630,A54,99513,34644,D21,Singapore,withdrawal,success,0
8627,A1133,A567,48571,34646,D122,Pakistan,withdrawal,success,0
8628,A1772,A2061,17338,34649,D253,Ladakh,withdrawal,success,0
8629,A1257,A1574,1685520,34658,D118,Dubai,transfer,success,1
8630,A654,A2200,18756,34660,D106,Pakistan,withdrawal,success,0
8631,A2405,A63,1007,34668,D_SHARED_3,Dubai,transfer,success,1
8632,A63,A2488,1007,34669,D_SHARED_5,Dubai,transfer,success,1
8633,A2488,A1784,1007,34670,D_SHARED_1,Dubai,transfer,success,1
8634,A1784,A1012,1007,34671,D_SHARED_1,Dubai,transfer,success,1
8635,A1012,A1467,1007,34672,D_SHARED_4,Dubai,transfer,success,1
8636,A1467,A2405,1007,34673,D_SHARED_3,Dubai,transfer,success,1
8637,A1802,A225,22461,34672,D118,Mumbai,transfer,success,0
8638,A7,A2177,9944,34680,D214,Pakistan,transfer,success,0
8639,A966,A1916,8581,34685,D251,Mumbai,transfer,success,0
8640,A354,A2017,25931,34691,D74,Pakistan,transfer,success,0
8641,A984,A931,3638,34693,D107,Mumbai,payment,success,0
8642,A1703,A1113,38351,34700,D84,Pakistan,payment,success,0
8643,A967,A287,29240,34702,D74,Mumbai,withdrawal,success,0
8644,A2210,A1234,46282,34706,D115,Mumbai,transfer,success,0
8645,A809,A356,49137,34713,D155,Dubai,transfer,success,0
8646,A482,A1011,96468,34718,D269,Dubai,payment,success,0
8647,A803,A1554,26326,34725,D68,Singapore,payment,success,0
8648,A802,A1347,69315,34732,D245,Singapore,withdrawal,success,0
8649,A753,A2110,84533,34737,D70,Delhi,payment,success,0
8650,A2096,A1315,42550,34741,D190,Delhi,withdrawal,success,0
8651,A2328,A868,34527,34751,D84,Pakistan,payment,success,0
8652,A2252,A983,95414,34759,D287,London,payment,success,0
8653,A2033,A1,6502314,34762,D151,Delhi,transfer,failed,1
8654,A2033,A1775,4839053,34763,D46,Bangalore,transfer,failed,1
8655,A2033,A804,1280148,34764,D166,Singapore,transfer,failed,1
8656,A2033,A168,2610031,34765,D158,Singapore,transfer,success,1
8657,A35,A1854,88882,34770,D108,Pakistan,transfer,success,0
8658,A86,A777,52264,34773,D1,Mumbai,withdrawal,success,0
8659,A68,A1419,86294,34775,D202,Dubai,transfer,success,0
8660,A685,A1903,20871,34782,D38,Bangalore,payment,success,0
8661,A831,A1588,8930,34788,D91,Ladakh,withdrawal,success,0
8662,A1253,A1597,43343,34795,D109,London,withdrawal,success,0
8663,A2105,A1673,17128,34798,D110,Ladakh,withdrawal,success,0
8664,A544,A2000,19649,34802,D165,Dubai,transfer,success,0
8665,A1983,A495,1000,34810,D_SHARED_1,Dubai,transfer,success,1
8666,A495,A2470,1000,34811,D_SHARED_1,Dubai,transfer,success,1
8667,A2470,A2322,1000,34812,D_SHARED_1,Dubai,transfer,success,1
8668,A2322,A1983,1000,34813,D_SHARED_1,Dubai,transfer,success,1
8669,A1160,A386,9060942,34817,D181,Mumbai,transfer,failed,1
8670,A1160,A1263,7711919,34818,D182,Pakistan,transfer,failed,1
8671,A1160,A505,6976206,34819,D22,Dubai,transfer,failed,1
8672,A1160,A2232,4750767,34820,D299,London,transfer,success,1
8673,A1716,A2112,82894,34820,D16,Delhi,withdrawal,success,0
8674,A294,A1257,16605,34826,D249,Singapore,transfer,success,0
8675,A1567,A287,63283,34836,D279,Ladakh,withdrawal,success,0
8676,A1382,A1851,69859,34840,D69,Pakistan,withdrawal,success,0
8677,A178,A1735,9064,34849,D155,Delhi,payment,success,0
8678,A292,A321,25944,34857,D257,Mumbai,transfer,success,0
8679,A101,A570,61656,34860,D178,Ladakh,withdrawal,success,0
8680,A399,A571,48510,34870,D111,Dubai,transfer,success,0
8681,A807,A188,27313,34878,D125,London,withdrawal,success,0
8682,A1472,A277,90582,34887,D245,Bangalore,withdrawal,success,0
8683,A2387,A2037,4354,34889,D167,Bangalore,withdrawal,success,0
8684,A1799,A2259,54768,34897,D4,Dubai,payment,success,0
8685,A641,A1008,83056,34905,D29,Ladakh,transfer,success,0
8686,A1570,A1672,43018,34908,D124,Mumbai,transfer,success,0
8687,A1066,A2085,75939,34913,D143,Singapore,transfer,success,0
8688,A96,A1566,20677,34920,D121,Bangalore,payment,success,0
8689,A2319,A506,77595,34929,D259,Ladakh,transfer,success,0
8690,A974,A895,972,34933,D_SHARED_5,Dubai,transfer,success,1
8691,A895,A2397,972,34934,D_SHARED_5,Dubai,transfer,success,1
8692,A2397,A491,972,34935,D_SHARED_1,Dubai,transfer,success,1
8693,A491,A1187,972,34936,D_SHARED_1,Dubai,transfer,success,1
8694,A1187,A974,972,34937,D_SHARED_4,Dubai,transfer,success,1
8695,A799,A87,66672,34943,D145,Dubai,transfer,success,0
8696,A1146,A2341,91039,34951,D190,Dubai,payment,success,0
8697,A700,A1807,46176,34955,D295,Bangalore,withdrawal,success,0
8698,A25,A582,903,34958,D289,Delhi,transfer,success,0
8699,A2425,A873,1000,34965,D_SHARED_1,Dubai,transfer,success,1
8700,A873,A1674,1000,34966,D_SHARED_1,Dubai,transfer,success,1
8701,A1674,A733,1000,34967,D_SHARED_1,Dubai,transfer,success,1
8702,A733,A2425,1000,34968,D_SHARED_1,Dubai,transfer,success,1
8703,A2129,A2156,92204,34970,D191,Ladakh,transfer,success,0
8704,A986,A2073,63326,34977,D251,Singapore,payment,success,0
8705,A1950,A1684,2663246,34982,D90,London,transfer,success,1
8706,A1371,A2462,51757,34989,D65,Singapore,transfer,success,0
8707,A862,A2157,5000,44995,D180,Singapore,transfer,success,1
8708,A960,A1290,94894,34997,D211,Dubai,payment,success,0
8709,A1139,A1777,33539,35002,D68,Singapore,withdrawal,success,0
8710,A436,A779,70751,35007,D10,Delhi,transfer,success,0
8711,A2474,A414,9689,35008,D281,Pakistan,withdrawal,success,0
8712,A404,A2257,58597,35014,D86,Singapore,transfer,success,0
8713,A187,A540,52367,35016,D29,Delhi,withdrawal,success,0
8714,A1384,A2426,76484,35022,D67,Ladakh,transfer,success,0
8715,A2204,A466,27169,35027,D280,Singapore,withdrawal,success,0
8716,A934,A335,58426,35031,D137,Pakistan,transfer,success,0
8717,A1627,A2298,52514,35034,D167,Bangalore,payment,success,0
8718,A2273,A2278,26782,35043,D66,Delhi,transfer,success,0
8719,A815,A2179,3851271,35052,D158,Ladakh,transfer,failed,1
8720,A815,A1818,766849,35053,D179,Mumbai,transfer,failed,1
8721,A815,A52,4286924,35054,D243,Dubai,transfer,failed,1
8722,A815,A7,9307280,35055,D16,Bangalore,transfer,success,1
8723,A387,A883,18862,35061,D10,Dubai,withdrawal,success,0
8724,A2094,A708,52494,35063,D114,Bangalore,withdrawal,success,0
8725,A86,A1123,52672,35068,D1,Mumbai,payment,success,0
8726,A2182,A2412,50177,35075,D200,Ladakh,transfer,success,0
8727,A65,A88,19714,35080,D250,Pakistan,withdrawal,success,0
8728,A2495,A927,36363,35088,D204,London,payment,success,0
8729,A366,A355,24174,35090,D236,Singapore,withdrawal,success,0
8730,A1816,A1594,51954,35091,D37,Ladakh,payment,success,0
8731,A1097,A1695,82740,35098,D7,Delhi,withdrawal,success,0
8732,A555,A127,22125,35107,D28,Singapore,withdrawal,success,0
8733,A291,A2097,70226,35112,D237,Pakistan,withdrawal,success,0
8734,A2476,A573,52511,35119,D123,London,transfer,success,0
8735,A583,A1267,51943,35125,D238,Delhi,payment,success,0
8736,A2338,A1680,3288936,35128,D207,London,transfer,success,1
8737,A305,A1672,127757,35131,D140,Singapore,transfer,failed,1
8738,A305,A449,8003972,35132,D81,Dubai,transfer,failed,1
8739,A305,A280,479551,35133,D33,Ladakh,transfer,failed,1
8740,A305,A229,6549398,35134,D217,Pakistan,transfer,success,1
8741,A550,A410,42955,35135,D48,Delhi,payment,success,0
8742,A209,A1249,14553,35144,D64,London,transfer,success,0
8743,A362,A651,12645,35150,D62,Bangalore,payment,success,0
8744,A1293,A1619,1000,35155,D_SHARED_1,Dubai,transfer,success,1
8745,A1619,A1597,1000,35156,D_SHARED_1,Dubai,transfer,success,1
8746,A1597,A1719,1000,35157,D_SHARED_1,Dubai,transfer,success,1
8747,A1719,A1293,1000,35158,D_SHARED_1,Dubai,transfer,success,1
8748,A341,A460,1994517,35163,D72,Dubai,transfer,success,1
8749,A160,A460,8290543,35164,D10,Dubai,transfer,success,1
8750,A429,A460,8762995,35165,D10,Dubai,transfer,success,1
8751,A1383,A460,8832745,35166,D291,Dubai,transfer,success,1
8752,A786,A460,6161063,35167,D292,Dubai,transfer,success,1
8753,A2416,A761,89816,35170,D143,Dubai,transfer,success,0
8754,A1389,A563,48302,35176,D74,Dubai,transfer,success,0
8755,A2488,A2103,21958,35180,D140,Dubai,withdrawal,success,0
8756,A1712,A269,49035,35181,D36,London,transfer,success,0
8757,A595,A660,78174,35186,D254,London,transfer,success,0
8758,A14,A265,36348,35188,D288,London,transfer,success,0
8759,A1013,A2007,1505,35198,D_SHARED_5,Dubai,transfer,success,1
8760,A2007,A1722,1505,35199,D_SHARED_3,Dubai,transfer,success,1
8761,A1722,A1013,1505,35200,D_SHARED_5,Dubai,transfer,success,1
8762,A174,A1390,7258788,35199,D171,Delhi,transfer,success,1
8763,A1844,A2246,12031,35202,D215,Dubai,transfer,success,0
8764,A231,A586,7733585,35212,D_SHARED_5,Dubai,transfer,success,1
8765,A2466,A2309,116484,35213,D_SHARED_5,Dubai,transfer,success,1
8766,A1111,A1602,3236492,35214,D_SHARED_5,Dubai,transfer,success,1
8767,A1618,A2477,1140953,35215,D_SHARED_5,Dubai,transfer,success,1
8768,A2437,A2357,1869411,35216,D_SHARED_5,Dubai,transfer,success,1
8769,A2137,A1721,49957,35221,D32,Delhi,payment,success,0
8770,A1699,A326,71477,35224,D156,Ladakh,withdrawal,success,0
8771,A1824,A1946,62464,35228,D11,Ladakh,payment,success,0
8772,A2337,A1226,87469,35231,D101,Ladakh,withdrawal,success,0
8773,A1465,A1115,11930,35238,D204,Bangalore,withdrawal,success,0
8774,A1085,A395,85693,35247,D20,Dubai,payment,success,0
8775,A1822,A1935,47729,35253,D139,Mumbai,payment,success,0
8776,A668,A1088,1000,35259,D_SHARED_1,Dubai,transfer,success,1
8777,A1088,A1210,1000,35260,D_SHARED_1,Dubai,transfer,success,1
8778,A1210,A2189,1000,35261,D_SHARED_1,Dubai,transfer,success,1
8779,A2189,A668,1000,35262,D_SHARED_1,Dubai,transfer,success,1
8780,A2199,A2183,22078,35261,D168,Ladakh,payment,success,0
8781,A1508,A103,31085,35270,D258,Singapore,withdrawal,success,0
8782,A255,A1796,61748,35274,D158,Bangalore,withdrawal,success,0
8783,A690,A90,33475,35276,D204,Bangalore,transfer,success,0
8784,A715,A2236,87241,35285,D14,Bangalore,payment,success,0
8785,A725,A1278,47366,35286,D124,Bangalore,payment,success,0
8786,A758,A884,9444,35294,D242,Dubai,withdrawal,success,0
8787,A931,A953,3253,35297,D79,Singapore,transfer,success,0
8788,A1216,A1270,66100,35302,D234,Bangalore,withdrawal,success,0
8789,A1020,A732,91680,35311,D177,Singapore,withdrawal,success,0
8790,A2463,A1586,11045,35317,D107,Delhi,transfer,success,0
8791,A771,A235,50953,35325,D185,Pakistan,withdrawal,success,0
8792,A2052,A1143,6657218,35335,D229,Pakistan,transfer,failed,1
8793,A2052,A280,7807739,35336,D10,London,transfer,failed,1
8794,A2052,A484,1554894,35337,D21,Dubai,transfer,failed,1
8795,A2052,A1439,6777557,35338,D84,London,transfer,success,1
8796,A545,A283,7716,35343,D18,Bangalore,payment,success,0
8797,A2419,A1407,97649,35351,D87,Mumbai,payment,success,0
8798,A1411,A1747,35792,35356,D108,Pakistan,withdrawal,success,0
8799,A641,A2036,6257333,35360,D_SHARED_4,Dubai,transfer,success,1
8800,A1777,A634,3143904,35361,D_SHARED_4,Dubai,transfer,success,1
8801,A90,A671,1906216,35362,D_SHARED_4,Dubai,transfer,success,1
8802,A1848,A1308,9071140,35363,D_SHARED_4,Dubai,transfer,success,1
8803,A2328,A733,9418190,35364,D_SHARED_4,Dubai,transfer,success,1
8804,A90,A1313,81336,35364,D234,Pakistan,withdrawal,success,0
8805,A119,A1870,44602,35372,D208,Bangalore,transfer,success,0
8806,A1144,A2128,89146,35376,D243,London,transfer,success,0
8807,A1973,A1498,63269,35384,D108,Bangalore,payment,success,0
8808,A1110,A1540,26928,35392,D157,Dubai,transfer,success,0
8809,A2070,A1159,2620857,35397,D215,Delhi,transfer,success,1
8810,A1951,A1171,59141,35405,D40,London,payment,success,0
8811,A1799,A2250,54735,35414,D4,Dubai,transfer,success,0
8812,A564,A1837,11243,35424,D228,Mumbai,payment,success,0
8813,A522,A2292,34612,35431,D292,Dubai,transfer,success,0
8814,A2010,A852,22524,35434,D181,Bangalore,transfer,success,0
8815,A1969,A2173,2031,35436,D53,Bangalore,payment,success,0
8816,A1960,A1988,92719,35441,D108,Dubai,payment,success,0
8817,A807,A2393,27022,35449,D125,London,transfer,success,0
8818,A1798,A734,15950,35451,D278,Mumbai,payment,success,0
8819,A225,A1679,87678,35461,D277,Pakistan,withdrawal,success,0
8820,A1354,A125,68011,35464,D122,Singapore,payment,success,0
8821,A1653,A719,18325,35473,D269,Delhi,payment,success,0
8822,A2177,A1658,42238,35480,D59,London,transfer,success,0
8823,A957,A193,1588,35483,D221,Singapore,transfer,success,1
8824,A957,A2085,1374,35484,D162,Singapore,transfer,success,1
8825,A957,A443,1808,35485,D130,Singapore,transfer,success,1
8826,A957,A1789,1339,35486,D28,Singapore,transfer,success,1
8827,A957,A420,1512,35487,D8,Singapore,transfer,success,1
8828,A957,A1434,1660,35488,D122,Singapore,transfer,success,1
8829,A957,A1699,1448,35489,D19,Singapore,transfer,success,1
8830,A957,A439,1908,35490,D172,Singapore,transfer,success,1
8831,A957,A1514,1917,35491,D85,Singapore,transfer,success,1
8832,A957,A754,1293,35492,D158,Singapore,transfer,success,1
8833,A957,A319,773,35493,D135,Singapore,transfer,success,1
8834,A957,A1581,1266,35494,D172,Singapore,transfer,success,1
8835,A2463,A1480,11466,35486,D107,Delhi,payment,success,0
8836,A977,A572,993,35488,D93,Bangalore,withdrawal,success,0
8837,A2050,A246,793,35490,D43,Singapore,transfer,success,1
8838,A2050,A1139,1730,35491,D266,Singapore,transfer,success,1
8839,A2050,A211,565,35492,D274,Singapore,transfer,success,1
8840,A2050,A1041,1406,35493,D162,Singapore,transfer,success,1
8841,A2050,A1364,1237,35494,D229,Singapore,transfer,success,1
8842,A888,A614,74001,35498,D247,Pakistan,transfer,success,0
8843,A272,A2252,83621,35501,D124,Pakistan,withdrawal,success,0
8844,A1020,A1468,91156,35506,D177,Singapore,payment,success,0
8845,A2037,A846,13274,35516,D241,London,withdrawal,success,0
8846,A2091,A1118,18364,35524,D131,Singapore,transfer,success,0
8847,A589,A1063,91856,35528,D246,Dubai,payment,success,0
8848,A1425,A2310,69621,35538,D109,Singapore,withdrawal,success,0
8849,A116,A2350,34681,35539,D234,Bangalore,payment,success,0
8850,A224,A1707,2258,35548,D81,Ladakh,payment,success,0
8851,A2179,A2320,6034,35554,D80,Bangalore,transfer,success,0
8852,A1231,A1593,41481,35559,D210,London,transfer,success,0
8853,A573,A176,36512,35568,D44,Dubai,payment,success,0
8854,A2323,A182,19628,35573,D24,London,transfer,success,0
8855,A1398,A321,930,35576,D197,Singapore,transfer,success,1
8856,A1398,A2088,1071,35577,D17,Singapore,transfer,success,1
8857,A1398,A1330,1095,35578,D56,Singapore,transfer,success,1
8858,A1398,A1589,1870,35579,D170,Singapore,transfer,success,1
8859,A1398,A677,970,35580,D251,Singapore,transfer,success,1
8860,A1398,A33,502,35581,D276,Singapore,transfer,success,1
8861,A1398,A1852,1520,35582,D244,Singapore,transfer,success,1
8862,A1398,A1523,658,35583,D28,Singapore,transfer,success,1
8863,A1398,A190,921,35584,D91,Singapore,transfer,success,1
8864,A1398,A649,1985,35585,D221,Singapore,transfer,success,1
8865,A1176,A1902,84950,35577,D47,Pakistan,transfer,success,0
8866,A1051,A2179,41216,35580,D217,Singapore,transfer,success,0
8867,A951,A2232,53549,35583,D48,London,payment,success,0
8868,A1781,A1971,12231,35587,D299,Delhi,withdrawal,success,0
8869,A1138,A1398,1000,35590,D_SHARED_1,Dubai,transfer,success,1
8870,A1398,A2468,1000,35591,D_SHARED_1,Dubai,transfer,success,1
8871,A2468,A1719,1000,35592,D_SHARED_1,Dubai,transfer,success,1
8872,A1719,A1138,1000,35593,D_SHARED_1,Dubai,transfer,success,1
8873,A844,A382,2285007,35599,D41,Bangalore,transfer,success,1
8874,A1498,A2054,90038,35605,D204,Dubai,withdrawal,success,0
8875,A844,A86,45485,35615,D108,Ladakh,transfer,success,0
8876,A1690,A1846,38137,35621,D83,Singapore,payment,success,0
8877,A764,A1230,66113,35629,D235,Delhi,payment,success,0
8878,A2468,A1795,61251,35637,D299,Singapore,transfer,success,0
8879,A1532,A1701,66422,35641,D27,Delhi,transfer,success,0
8880,A1586,A1212,318700,35642,D135,Singapore,transfer,success,1
8881,A1759,A946,64414,35652,D48,Bangalore,payment,success,0
8882,A2104,A876,52861,35661,D97,Mumbai,transfer,success,0
8883,A1413,A2063,25398,35667,D141,Singapore,transfer,success,0
8884,A768,A1940,14491,35674,D157,Pakistan,withdrawal,success,0
8885,A1593,A1253,71659,35676,D158,Ladakh,transfer,success,0
8886,A2252,A1798,95856,35677,D287,London,payment,success,0
8887,A1697,A1260,21782,35681,D240,Delhi,transfer,success,0
8888,A1282,A2371,97740,35688,D138,Bangalore,withdrawal,success,0
8889,A1095,A904,65524,35695,D87,Dubai,payment,success,0
8890,A1366,A110,2888504,35702,D38,Mumbai,transfer,failed,1
8891,A1366,A495,8535934,35703,D242,Delhi,transfer,failed,1
8892,A1366,A181,69288,35704,D21,Bangalore,transfer,failed,1
8893,A1366,A733,2144706,35705,D29,London,transfer,success,1
8894,A175,A2220,192040,35706,D236,Bangalore,transfer,success,1
